,id,overview,origin_country,original_name,vote_count,popularity,original_language
1917,120734,"An anthology series that tells astonishing and thought-provoking stories of a reality just beyond the one we know. Each episode introduces viewers to a new cast of characters who must go on a surprising journey of self-discovery in a supernatural world of witches, aliens, ghosts and parallel universes.",['US'],Just Beyond,236,7.6316,en
1918,14956,"Echo is a member of a highly illegal and underground group of individuals whose personalities have been wiped clean so they can be imprinted with any number of new personas. Confined between missions to a secret facility known as the Dollhouse, the ""Actives"" are hired by the wealthy, powerful and connected to wholly become—with mind, personality and physiology—whomever the client wants or needs them to be. They know no other life than the specific engagements they are in at that time—or do they?",['US'],Dollhouse,482,11.4507,en
1919,76438,"It's 1996 in a town called Boring, Oregon, where high school misfits in the AV and drama clubs brave the ups and downs of teenage emotions in the VHS era.",['US'],Everything Sucks!,270,5.0397,en
1920,82875,"A group of troubled passengers wake up on a damaged spaceship abandoned in deep space, each having left behind a dark past in search of a fresh start on a newly colonized planet. As their terrifying situation spirals into paranoia, they come to realize that the greatest threat to their dream of starting over – and indeed their lives – is something far darker than the pasts they were so desperate to escape.",['GB'],Origin,213,4.0523,en
1921,61398,"Twenty years ago, Shokichi Komachi was part of the Bugs 2 mission to Mars that discovered Terra Formars, human-cockroach hybrids that resulted from a terraforming accident. Shokichi was one of only two survivors. Now, the AE virus that came from Mars is raging wildly on earth. Shokichi boards the spacecraft Annex 1 to go back to Mars to find a sample in order to create a vaccine. They will face an unanticipated accident, a multinational conspiracy, and even more advanced Terra Formars.",['JP'],テラフォーマーズ,206,12.5239,ja
1922,18712,"When a girl vanishes from a suburb near Mexico City, the personal goals of some involved in the case muddy the search. Based on a true story.",['MX'],Historia de un crimen: la búsqueda,346,1.2956,es
1923,102619,"Set in London, where gratification is only an app away, the story centers on Arabella,  a carefree, self-assured Londoner with a group of great friends, a boyfriend in Italy, and a burgeoning writing career. But when her drink is spiked, she must question and rebuild every element of her life.",['GB'],I May Destroy You,200,4.5816,en
1924,39340,"Comedy about the unlikely friendship that develops between two very different young women who meet waitressing at a diner in trendy Williamsburg, Brooklyn, and form a bond over one day owning their own successful cupcake business. Only one thing stands in their way – they’re broke.",['US'],2 Broke Girls,1679,52.3754,en
1925,114925,This comedic series takes on the true story behind the release of the first ever viral video in history — the sex tape of Pamela Anderson and Tommy Lee.,['US'],Pam & Tommy,299,8.0967,en
1926,111800,"Dan Chase absconded from the CIA decades ago and now lives off the grid. When an assassin arrives and tries to take Chase out, the old operative learns that to ensure his future he now must reconcile his past.",['US'],The Old Man,431,12.9073,en
1927,44169,A group of never-do-well forest rangers are facing the shutdown of their National Park when a new ranger arrives to help transform them and save the park.,['US'],Brickleberry,248,8.4299,en
1928,138505,"After the Avengers are overtaken by a zombie plague, a desperate group of survivors discover the key to bringing an end to the super-powered undead, racing across a dystopian landscape and risking life and limb to save their world.",['US'],Marvel Zombies,309,9.9567,en
1929,120452,"The early adventures of young Harvard symbologist Robert Langdon, who must solve a series of deadly puzzles to save his kidnapped mentor and thwart a chilling global conspiracy.",['US'],Dan Brown's The Lost Symbol,406,2.8595,en
1930,4575,"Lizzie McGuire is all about the ordinary and not-so-ordinary adventures of a junior high student and her two best friends as they try to deal with the ups and downs of school, popularity, boys, parents, a bratty little brother--just life in general. And if Lizzie leaves anything unsaid, you can bet that her cartoon alter ego will say it for her!",['US'],Lizzie McGuire,342,10.0794,en
1931,87050,"In post-World War II Hollywood, an ambitious group of aspiring actors and filmmakers will do almost anything to make their showbiz dreams come true.",['US'],Hollywood,334,7.0213,en
1932,112314,An archivist takes a job restoring damaged videotapes and gets pulled into the vortex of a mystery involving the missing director and a demonic cult.,['US'],Archive 81,664,3.4678,en
1933,72615,"Based on the true story of Grace Marks, a housemaid and immigrant from Ireland who was imprisoned in 1843, perhaps wrongly, for the murder of her employer Thomas Kinnear. Grace claims to have no memory of the murder yet the facts are irrefutable. A decade after, Dr. Simon Jordan tries to help Grace recall her past.",['CA'],Alias Grace,344,2.6645,en
1934,46157,"Before she was a fashion icon, before her column in the New York Star, before Mr. Big, Carrie Bradshaw was an innocent 16-year-old girl living in suburban Connecticut.",['US'],The Carrie Diaries,229,3.9314,en
1935,79026,"The epic adventure of Hakan, a young shopkeeper whose modern world gets turned upside down when he learns he’s connected to a secret, ancient order, tasked with protecting Istanbul.",['TR'],Hakan: Muhafız,468,4.3573,tr
1936,1664,"Bitten by an irradiated spider, teenager Peter Parker gains arachnid-like powers that make him both a hero to those in need and a vigilante wanted by the police.","['CA', 'US']",Spider-Man: The New Animated Series,379,6.814,en
1937,92926,"Within the walls of an interrogation room, London investigators question suspects accused of grievous crimes until the truth comes to light.",['GB'],Criminal: UK,237,3.9761,en
1938,7831,"Zombies are rampaging throughout Britain. Blissfully unaware of gory events outside, the Big Brother housemates are in for the ultimate eviction night...",['GB'],Dead Set,319,2.9179,en
1939,94167,"The story of Rodrigo Díaz de Vivar, a Castilian nobleman and war hero in medieval Spain.",['ES'],El Cid,208,2.9956,es
1940,66857,Bob Lee Swagger is an expert marksman living in exile who is coaxed back into action after learning of a plot to kill the president.,['US'],Shooter,706,19.2379,en
1941,101881,"Sergio Jadue, a lowly director of a small-town soccer club in Chile, unexpectedly finds himself at the head of the Chilean soccer association. Drunk with power, he becomes the protégé of soccer godfather Julio Grondona, as well as the FBI’s key to undoing the largest corruption scheme in the world of soccer.",['CL'],El Presidente,424,3.6651,es
1942,118924,"Go behind the scenes of the shows and movies of the Marvel Cinematic Universe, following the filmmakers, cast and crew, and Marvel heroes every step of the way.",['US'],Marvel Studios Assembled,215,7.3663,en
1943,78903,A group of young adults who met online are mercilessly hunted by a shadowy deep state organization after they come into possession of a near-mythical cult underground graphic novel.,['US'],Utopia,462,4.7287,en
1944,1220,Each week celebrity guests join Irish comedian Graham Norton to discuss what's being going on around the world that week. The guests poke fun and share their opinions on the main news stories. Graham is often joined by a band or artist to play the show out.,['GB'],The Graham Norton Show,276,59.8081,en
1945,39269,"Everyone has secrets and Olivia Pope has dedicated her life to protecting and defending the public images of the elite by keeping those secrets under wraps. Pope and her team are at the top of their game when it comes to getting the job done for their clients, but it becomes apparent that these ""gladiators in suits,"" who specialize in fixing the lives of other people, have trouble fixing those closest at hand -- their own.",['US'],Scandal,593,50.2611,en
